Nistkasten-nummer,Datum,Zustand Kasten,gereinigt,besetzt,Anzahl Eier,Anzahl Jungvögel,Alter Jungvögel,Vogelart,beringt,Bemerkungen
400270,19-03-2014,in Ordnung,nein,ja, , , ,Feldsperling, ,  Halb offen/Frosch! männlich/weiblich adult
400041,19-01-2014,in Ordnung,nein,ja, , , ,Blaumeise, ,90446158   männlich adult
400042,18-03-2014,in Ordnung,nein,ja, , , ,Blaumeise, ,   männlich adult
400118,04-01-2014,in Ordnung,nein,ja, , , ,Blaumeise, ,   weiblich adult
400122,18-03-2014,in Ordnung,nein,ja, , , ,Blaumeise, ,   weiblich adult
400125,16-02-2014,in Ordnung,nein,ja, , , ,Blaumeise, ,   männlich adult
400137,01-03-2014,in Ordnung,nein,ja, , , ,Blaumeise, ,   weiblich adult
400195,22-03-2014,in Ordnung,nein,ja, , , ,Blaumeise, ,   männlich adult
400201,19-01-2014,in Ordnung,nein,ja, , , ,Blaumeise, ,   weiblich juvenil
400201,02-03-2014,in Ordnung,nein,ja, , , ,Blaumeise, ,   männlich adult
400201,11-03-2014,in Ordnung,nein,ja, , , ,Blaumeise, ,   männlich adult
400202,19-03-2014,in Ordnung,nein,ja, , , ,Blaumeise, ,90446158   männlich adult
400078,04-01-2014,in Ordnung,nein,ja, , , ,Blaumeise , ,90454618   männlich adult
400122,01-02-2014,in Ordnung,nein,ja, , , ,Blaumeise , ,90454616   weiblich adult
400201,16-02-2014,in Ordnung,nein,ja, , , ,Blaumeise , ,90454618   männlich adult
400077,19-03-2014,in Ordnung,nein,ja, , , ,Kleiber, ,   männlich adult
400078,02-03-2014,in Ordnung,nein,ja, , , ,Kleiber, ,82241476   männlich adult
400042,19-01-2014,in Ordnung,nein,ja, , , ,Kohlmeise, ,   weiblich adult
400042,01-02-2014,in Ordnung,nein,ja, , , ,Kohlmeise, ,   weiblich adult
400042,01-03-2014,in Ordnung,nein,ja, , , ,Kohlmeise, ,   weiblich adult
400049,04-01-2014,in Ordnung,nein,ja, , , ,Kohlmeise, ,   weiblich  adult
400063,01-03-2014,in Ordnung,nein,ja, , , ,Kohlmeise, ,82241783   männlich adult
400065,02-03-2014,in Ordnung,nein,ja, , , ,Kohlmeise, ,   männlich adult
400073,19-01-2014,in Ordnung,nein,ja, , , ,Kohlmeise, ,   weiblich adult
400073,02-03-2014,in Ordnung,nein,ja, , , ,Kohlmeise, ,   weiblich adult
400074,22-03-2014,in Ordnung,nein,ja, , , ,Kohlmeise, ,   weiblich adult
400078,16-02-2014,in Ordnung,nein,ja, , , ,Kohlmeise, ,   weiblich adult
400116,01-03-2014,in Ordnung,nein,ja, , , ,Kohlmeise, ,   männlich adult
400116,22-03-2014,in Ordnung,nein,ja, , , ,Kohlmeise, ,   weiblich juvenil
400117,16-02-2014,in Ordnung,nein,ja, , , ,Kohlmeise, ,82241144   weibchen adult
400118,16-02-2014,in Ordnung,nein,ja, , , ,Kohlmeise, ,   männlich adult
400120,11-03-2014,in Ordnung,nein,ja, , , ,Kohlmeise, ,   männlich adult
400120,18-03-2014,in Ordnung,nein,ja, , , ,Kohlmeise, ,   männlich juvenil
400122,04-01-2014,in Ordnung,nein,ja, , , ,Kohlmeise, ,   weiblich juvenil
400123,22-03-2014,in Ordnung,nein,ja, , , ,Kohlmeise, ,   weiblich adult
400124,19-01-2014,in Ordnung,nein,ja, , , ,Kohlmeise, ,   männlich adult
400128,19-01-2014,in Ordnung,nein,ja, , , ,Kohlmeise, ,   männlich juvenil
400128,16-02-2014,in Ordnung,nein,ja, , , ,Kohlmeise, ,   weiblich juvenil
400128,11-03-2014,in Ordnung,nein,ja, , , ,Kohlmeise, ,   weiblich adult
400129,01-03-2014,in Ordnung,nein,ja, , , ,Kohlmeise, ,   weiblich juvenil
400129,18-03-2014,in Ordnung,nein,ja, , , ,Kohlmeise, ,   weiblich adult
400130,01-03-2014,in Ordnung,nein,ja, , , ,Kohlmeise, ,   männlich adult
400134,04-01-2014,in Ordnung,nein,ja, , , ,Kohlmeise, ,   männlich adult
400137,18-03-2014,in Ordnung,nein,ja, , , ,Kohlmeise, ,  mit Zecke weiblich adult
400143,04-01-2014,in Ordnung,nein,ja, , , ,Kohlmeise, ,   männlich adult
400190,04-01-2014,in Ordnung,nein,ja, , , ,Kohlmeise, ,   weiblich adult
400191,16-02-2014,in Ordnung,nein,ja, , , ,Kohlmeise, ,82241783   männlich adult
400192,19-01-2014,in Ordnung,nein,ja, , , ,Kohlmeise, ,82241783   männlich adult
400194,01-02-2014,in Ordnung,nein,ja, , , ,Kohlmeise, ,   weiblich adult
400194,19-03-2014,in Ordnung,nein,ja, , , ,Kohlmeise, ,82241783   männlich adult
400201,19-03-2014,in Ordnung,nein,ja, , , ,Kohlmeise, ,   weiblich juvenil
400202,16-02-2014,in Ordnung,nein,ja, , , ,Kohlmeise, ,   weiblich adult
400207,02-03-2014,in Ordnung,nein,ja, , , ,Kohlmeise, ,   weiblich adult
400208,01-02-2014,in Ordnung,nein,ja, , , ,Kohlmeise, ,   männlich adult
400210,19-01-2014,in Ordnung,nein,ja, , , ,Kohlmeise, ,   männlich adult
400211,02-03-2014,in Ordnung,nein,ja, , , ,Kohlmeise, ,   männlich juvenil
400213,22-03-2014,in Ordnung,nein,ja, , , ,Kohlmeise, ,   männlich juvenil
400239,04-01-2014,in Ordnung,nein,ja, , , ,Kohlmeise, ,   weiblich adult
400239,19-03-2014,in Ordnung,nein,ja, , , ,Kohlmeise, ,   männlich adult
400195,04-01-2014,in Ordnung,nein,ja, , , ,Kohlmeise , ,82241783   männlich adult
400040,04-01-2014,in Ordnung,nein,nein, , , , , ,
400040,19-01-2014,in Ordnung,nein,nein, , , , , ,
400040,01-02-2014,in Ordnung,nein,nein, , , , , ,
400040,16-02-2014,in Ordnung,nein,nein, , , , , ,
400040,01-03-2014,in Ordnung,nein,nein, , , , , ,
400040,11-03-2014,in Ordnung,nein,nein, , , , , ,
400040,18-03-2014,in Ordnung,nein,nein, , , , , ,
400040,22-03-2014,in Ordnung,nein,nein, , , , , ,
400041,04-01-2014,in Ordnung,nein,nein, , , , , ,
400041,01-02-2014,in Ordnung,nein,nein, , , , , ,
400041,16-02-2014,in Ordnung,nein,nein, , , , , ,
400041,01-03-2014,in Ordnung,nein,nein, , , , , ,
400041,11-03-2014,in Ordnung,nein,nein, , , , , ,
400041,18-03-2014,in Ordnung,nein,nein, , , , , ,
400041,22-03-2014,in Ordnung,nein,nein, , , , , ,
400042,04-01-2014,in Ordnung,nein,nein, , , , , ,
400042,16-02-2014,in Ordnung,nein,nein, , , , , ,
400042,11-03-2014,in Ordnung,nein,nein, , , , , ,
400042,22-03-2014,in Ordnung,nein,nein, , , , , ,
400043,04-01-2014,in Ordnung,nein,nein, , , , , ,
400043,19-01-2014,in Ordnung,nein,nein, , , , , ,
400043,01-02-2014,in Ordnung,nein,nein, , , , , ,
400043,16-02-2014,in Ordnung,nein,nein, , , , , ,
400043,01-03-2014,in Ordnung,nein,nein, , , , , ,
400043,11-03-2014,in Ordnung,nein,nein, , , , , ,
400043,18-03-2014,in Ordnung,nein,nein, , , , , ,
400043,22-03-2014,in Ordnung,nein,nein, , , , , ,
400045,04-01-2014,in Ordnung,nein,nein, , , , , ,
400045,19-01-2014,in Ordnung,nein,nein, , , , , ,
400045,01-02-2014,in Ordnung,nein,nein, , , , , ,
400045,16-02-2014,in Ordnung,nein,nein, , , , , ,
400045,01-03-2014,in Ordnung,nein,nein, , , , , ,
400045,11-03-2014,in Ordnung,nein,nein, , , , , ,
400045,18-03-2014,in Ordnung,nein,nein, , , , , ,
400045,22-03-2014,in Ordnung,nein,nein, , , , , ,
400046,04-01-2014,in Ordnung,nein,nein, , , , , ,
400046,19-01-2014,in Ordnung,nein,nein, , , , , ,
400046,01-02-2014,in Ordnung,nein,nein, , , , , ,
400046,16-02-2014,in Ordnung,nein,nein, , , , , ,
400046,01-03-2014,in Ordnung,nein,nein, , , , , ,
400046,11-03-2014,in Ordnung,nein,nein, , , , , ,
400046,18-03-2014,in Ordnung,nein,nein, , , , , ,
400046,22-03-2014,in Ordnung,nein,nein, , , , , ,
400047,04-01-2014,in Ordnung,nein,nein, , , , , ,
400047,19-01-2014,in Ordnung,nein,nein, , , , , ,
400047,01-02-2014,in Ordnung,nein,nein, , , , , ,
400047,16-02-2014,in Ordnung,nein,nein, , , , , ,
400047,01-03-2014,in Ordnung,nein,nein, , , , , ,
400047,11-03-2014,in Ordnung,nein,nein, , , , , ,
400047,18-03-2014,in Ordnung,nein,nein, , , , , ,
400047,22-03-2014,in Ordnung,nein,nein, , , , , ,
400049,19-01-2014,in Ordnung,nein,nein, , , , , ,
400049,01-02-2014,in Ordnung,nein,nein, , , , , ,
400049,16-02-2014,in Ordnung,nein,nein, , , , , ,
400049,01-03-2014,in Ordnung,nein,nein, , , , , ,
400049,11-03-2014,in Ordnung,nein,nein, , , , , ,
400049,18-03-2014,in Ordnung,nein,nein, , , , , ,
400049,22-03-2014,in Ordnung,nein,nein, , , , , ,
400055,04-01-2014,in Ordnung,nein,nein, , , , , ,
400055,19-01-2014,in Ordnung,nein,nein, , , , , ,
400055,01-02-2014,in Ordnung,nein,nein, , , , , ,
400055,16-02-2014,in Ordnung,nein,nein, , , , , ,
400055,02-03-2014,in Ordnung,nein,nein, , , , , ,
400055,11-03-2014,in Ordnung,nein,nein, , , , , ,
400055,19-03-2014,in Ordnung,nein,nein, , , , , ,
400055,22-03-2014,in Ordnung,nein,nein, , , , , ,
400063,04-01-2014,in Ordnung,nein,nein, , , , , ,
400063,19-01-2014,in Ordnung,nein,nein, , , , , ,
400063,01-02-2014,in Ordnung,nein,nein, , , , , ,
400063,16-02-2014,in Ordnung,nein,nein, , , , , ,
400063,11-03-2014,in Ordnung,nein,nein, , , , , ,
400063,18-03-2014,in Ordnung,nein,nein, , , , , ,
400063,22-03-2014,in Ordnung,nein,nein, , , , , ,
400064,04-01-2014,in Ordnung,nein,nein, , , , , ,
400064,19-01-2014,in Ordnung,nein,nein, , , , , ,
400064,01-02-2014,in Ordnung,nein,nein, , , , , ,
400064,16-02-2014,in Ordnung,nein,nein, , , , , ,
400064,01-03-2014,in Ordnung,nein,nein, , , , , ,
400064,11-03-2014,in Ordnung,nein,nein, , , , , ,
400064,18-03-2014,in Ordnung,nein,nein, , , , , ,
400064,22-03-2014,in Ordnung,nein,nein, , , , , ,
400065,04-01-2014,in Ordnung,nein,nein, , , , , ,
400065,19-01-2014,in Ordnung,nein,nein, , , , , ,
400065,01-02-2014,in Ordnung,nein,nein, , , , , ,
400065,16-02-2014,in Ordnung,nein,nein, , , , , ,
400065,11-03-2014,in Ordnung,nein,nein, , , , , ,
400065,19-03-2014,in Ordnung,nein,nein, , , , , ,
400065,22-03-2014,in Ordnung,nein,nein, , , , , ,
400068,04-01-2014,in Ordnung,nein,nein, , , , , ,
400068,19-01-2014,in Ordnung,nein,nein, , , , , ,
400068,01-02-2014,in Ordnung,nein,nein, , , , , ,
400068,16-02-2014,in Ordnung,nein,nein, , , , , ,
400068,02-03-2014,in Ordnung,nein,nein, , , , , ,
400068,11-03-2014,in Ordnung,nein,nein, , , , , ,
400068,19-03-2014,in Ordnung,nein,nein, , , , , ,
400068,22-03-2014,in Ordnung,nein,nein, , , , , ,
400069,04-01-2014,in Ordnung,nein,nein, , , , , ,
400069,19-01-2014,in Ordnung,nein,nein, , , , , ,
400069,01-02-2014,in Ordnung,nein,nein, , , , , ,
400069,16-02-2014,in Ordnung,nein,nein, , , , , ,
400069,02-03-2014,in Ordnung,nein,nein, , , , , ,
400069,11-03-2014,in Ordnung,nein,nein, , , , , ,
400069,19-03-2014,in Ordnung,nein,nein, , , , , ,
400069,22-03-2014,in Ordnung,nein,nein, , , , , ,
400073,04-01-2014,in Ordnung,nein,nein, , , , , ,
400073,01-02-2014,in Ordnung,nein,nein, , , , , ,
400073,16-02-2014,in Ordnung,nein,nein, , , , , ,
400073,11-03-2014,in Ordnung,nein,nein, , , , , ,
400073,19-03-2014,in Ordnung,nein,nein, , , , , ,
400073,22-03-2014,in Ordnung,nein,nein, , , , , ,
400074,04-01-2014,in Ordnung,nein,nein, , , , , ,
400074,19-01-2014,in Ordnung,nein,nein, , , , , ,
400074,01-02-2014,in Ordnung,nein,nein, , , , , ,
400074,16-02-2014,in Ordnung,nein,nein, , , , , ,
400074,02-03-2014,in Ordnung,nein,nein, , , , , ,
400074,11-03-2014,in Ordnung,nein,nein, , , , , ,
400074,19-03-2014,in Ordnung,nein,nein, , , , , ,
400075,04-01-2014,in Ordnung,nein,nein, , , , , ,
400075,19-01-2014,in Ordnung,nein,nein, , , , , ,
400075,01-02-2014,in Ordnung,nein,nein, , , , , ,
400075,16-02-2014,in Ordnung,nein,nein, , , , , ,
400075,02-03-2014,in Ordnung,nein,nein, , , , , ,
400075,11-03-2014,in Ordnung,nein,nein, , , , , ,
400075,19-03-2014,in Ordnung,nein,nein, , , , , ,
400075,22-03-2014,in Ordnung,nein,nein, , , , , ,
400077,04-01-2014,in Ordnung,nein,nein, , , , , ,
400077,19-01-2014,in Ordnung,nein,nein, , , , , ,
400077,01-02-2014,in Ordnung,nein,nein, , , , , ,
400077,16-02-2014,in Ordnung,nein,nein, , , , , ,
400077,02-03-2014,in Ordnung,nein,nein, , , , , ,
400077,11-03-2014,in Ordnung,nein,nein, , , , , ,
400077,22-03-2014,in Ordnung,nein,nein, , , , , ,
400078,19-01-2014,in Ordnung,nein,nein, , , , , ,
400078,01-02-2014,in Ordnung,nein,nein, , , , , ,
400078,11-03-2014,in Ordnung,nein,nein, , , , , ,
400078,19-03-2014,in Ordnung,nein,nein, , , , , ,
400078,22-03-2014,in Ordnung,nein,nein, , , , , ,
400079,04-01-2014,in Ordnung,nein,nein, , , , , ,
400079,19-01-2014,in Ordnung,nein,nein, , , , , ,
400079,01-02-2014,in Ordnung,nein,nein, , , , , ,
400079,16-02-2014,in Ordnung,nein,nein, , , , , ,
400079,02-03-2014,in Ordnung,nein,nein, , , , , ,
400079,11-03-2014,in Ordnung,nein,nein, , , , , ,
400079,19-03-2014,in Ordnung,nein,nein, , , , , ,
400079,22-03-2014,in Ordnung,nein,nein, , , , , ,
400081,04-01-2014,in Ordnung,nein,nein, , , , , ,
400081,19-01-2014,in Ordnung,nein,nein, , , , , ,
400081,01-02-2014,in Ordnung,nein,nein, , , , , ,
400081,16-02-2014,in Ordnung,nein,nein, , , , , ,
400081,02-03-2014,in Ordnung,nein,nein, , , , , ,
400081,11-03-2014,in Ordnung,nein,nein, , , , , ,
400081,19-03-2014,in Ordnung,nein,nein, , , , , ,
400081,22-03-2014,in Ordnung,nein,nein, , , , , ,
400082,04-01-2014,in Ordnung,nein,nein, , , , , ,
400082,19-01-2014,in Ordnung,nein,nein, , , , , ,
400082,01-02-2014,in Ordnung,nein,nein, , , , , ,
400082,16-02-2014,in Ordnung,nein,nein, , , , , ,
400082,02-03-2014,in Ordnung,nein,nein, , , , , ,
400082,11-03-2014,in Ordnung,nein,nein, , , , , ,
400082,19-03-2014,in Ordnung,nein,nein, , , , , ,
400082,22-03-2014,in Ordnung,nein,nein, , , , , ,
400092,04-01-2014,in Ordnung,nein,nein, , , , , ,
400092,19-01-2014,in Ordnung,nein,nein, , , , , ,
400092,01-02-2014,in Ordnung,nein,nein, , , , , ,
400092,16-02-2014,in Ordnung,nein,nein, , , , , ,
400092,01-03-2014,in Ordnung,nein,nein, , , , , ,
400092,11-03-2014,in Ordnung,nein,nein, , , , , ,
400092,18-03-2014,in Ordnung,nein,nein, , , , , ,
400092,22-03-2014,in Ordnung,nein,nein, , , , , ,
400116,04-01-2014,in Ordnung,nein,nein, , , , , ,
400116,19-01-2014,in Ordnung,nein,nein, , , , , ,
400116,01-02-2014,in Ordnung,nein,nein, , , , , ,
400116,16-02-2014,in Ordnung,nein,nein, , , , , ,
400116,11-03-2014,in Ordnung,nein,nein, , , , , ,
400116,18-03-2014,in Ordnung,nein,nein, , , , , ,
400117,04-01-2014,in Ordnung,nein,nein, , , , , ,
400117,19-01-2014,in Ordnung,nein,nein, , , , , ,
400117,01-02-2014,in Ordnung,nein,nein, , , , , ,
400117,01-03-2014,in Ordnung,nein,nein, , , , , ,
400117,11-03-2014,in Ordnung,nein,nein, , , , , ,
400117,18-03-2014,in Ordnung,nein,nein, , , , , ,  Federn
400117,22-03-2014,in Ordnung,nein,nein, , , , , ,
400118,19-01-2014,in Ordnung,nein,nein, , , , , ,
400118,01-02-2014,in Ordnung,nein,nein, , , , , ,
400118,01-03-2014,in Ordnung,nein,nein, , , , , ,
400118,11-03-2014,in Ordnung,nein,nein, , , , , ,
400118,18-03-2014,in Ordnung,nein,nein, , , , , ,
400118,22-03-2014,in Ordnung,nein,nein, , , , , ,
400119,04-01-2014,in Ordnung,nein,nein, , , , , ,
400119,19-01-2014,in Ordnung,nein,nein, , , , , ,
400119,01-02-2014,in Ordnung,nein,nein, , , , , ,
400119,16-02-2014,in Ordnung,nein,nein, , , , , ,
400119,01-03-2014,in Ordnung,nein,nein, , , , , ,
400119,11-03-2014,in Ordnung,nein,nein, , , , , ,
400119,18-03-2014,in Ordnung,nein,nein, , , , , ,
400119,22-03-2014,in Ordnung,nein,nein, , , , , ,
400120,04-01-2014,in Ordnung,nein,nein, , , , , ,
400120,19-01-2014,in Ordnung,nein,nein, , , , , ,
400120,01-02-2014,in Ordnung,nein,nein, , , , , ,
400120,16-02-2014,in Ordnung,nein,nein, , , , , ,
400120,01-03-2014,in Ordnung,nein,nein, , , , , ,
400120,22-03-2014,in Ordnung,nein,nein, , , , , ,
400121,04-01-2014,in Ordnung,nein,nein, , , , , ,
400121,19-01-2014,in Ordnung,nein,nein, , , , , ,
400121,01-02-2014,in Ordnung,nein,nein, , , , , ,
400121,16-02-2014,in Ordnung,nein,nein, , , , , ,
400121,01-03-2014,in Ordnung,nein,nein, , , , , ,
400121,11-03-2014,in Ordnung,nein,nein, , , , , ,
400121,18-03-2014,in Ordnung,nein,nein, , , , , ,
400121,22-03-2014,in Ordnung,nein,nein, , , , , ,
400122,19-01-2014,in Ordnung,nein,nein, , , , , ,
400122,16-02-2014,in Ordnung,nein,nein, , , , , ,
400122,01-03-2014,in Ordnung,nein,nein, , , , , ,
400122,11-03-2014,in Ordnung,nein,nein, , , , , ,
400122,22-03-2014,in Ordnung,nein,nein, , , , , ,
400123,04-01-2014,in Ordnung,nein,nein, , , , , ,
400123,19-01-2014,in Ordnung,nein,nein, , , , , ,
400123,01-02-2014,in Ordnung,nein,nein, , , , , ,
400123,16-02-2014,in Ordnung,nein,nein, , , , , ,
400123,01-03-2014,in Ordnung,nein,nein, , , , , ,
400123,11-03-2014,in Ordnung,nein,nein, , , , , ,
400123,18-03-2014,in Ordnung,nein,nein, , , , , ,
400124,04-01-2014,in Ordnung,nein,nein, , , , , ,
400124,01-02-2014,in Ordnung,nein,nein, , , , , ,
400124,16-02-2014,in Ordnung,nein,nein, , , , , ,
400124,01-03-2014,in Ordnung,nein,nein, , , , , ,
400124,11-03-2014,in Ordnung,nein,nein, , , , , ,
400124,18-03-2014,in Ordnung,nein,nein, , , , , ,
400124,22-03-2014,in Ordnung,nein,nein, , , , , ,
400125,04-01-2014,in Ordnung,nein,nein, , , , , ,
400125,19-01-2014,in Ordnung,nein,nein, , , , , ,
400125,01-02-2014,in Ordnung,nein,nein, , , , , ,
400125,01-03-2014,in Ordnung,nein,nein, , , , , ,
400125,11-03-2014,in Ordnung,nein,nein, , , , , ,
400125,18-03-2014,in Ordnung,nein,nein, , , , , ,
400125,22-03-2014,in Ordnung,nein,nein, , , , , ,
400126,04-01-2014,in Ordnung,nein,nein, , , , , ,
400126,19-01-2014,in Ordnung,nein,nein, , , , , ,
400126,01-02-2014,in Ordnung,nein,nein, , , , , ,
400126,16-02-2014,in Ordnung,nein,nein, , , , , ,
400126,01-03-2014,in Ordnung,nein,nein, , , , , ,
400126,11-03-2014,in Ordnung,nein,nein, , , , , ,
400126,18-03-2014,in Ordnung,nein,nein, , , , , ,
400126,22-03-2014,in Ordnung,nein,nein, , , , , ,
400127,04-01-2014,in Ordnung,nein,nein, , , , , ,
400127,19-01-2014,in Ordnung,nein,nein, , , , , ,
400127,01-02-2014,in Ordnung,nein,nein, , , , , ,
400127,16-02-2014,in Ordnung,nein,nein, , , , , ,
400127,01-03-2014,in Ordnung,nein,nein, , , , , ,
400127,11-03-2014,in Ordnung,nein,nein, , , , , ,
400127,18-03-2014,in Ordnung,nein,nein, , , , , ,
400127,22-03-2014,in Ordnung,nein,nein, , , , , ,
400128,04-01-2014,in Ordnung,nein,nein, , , , , ,
400128,01-02-2014,in Ordnung,nein,nein, , , , , ,
400128,01-03-2014,in Ordnung,nein,nein, , , , , ,
400128,18-03-2014,in Ordnung,nein,nein, , , , , ,
400128,22-03-2014,in Ordnung,nein,nein, , , , , ,
400129,04-01-2014,in Ordnung,nein,nein, , , , , ,
400129,19-01-2014,in Ordnung,nein,nein, , , , , ,
400129,01-02-2014,in Ordnung,nein,nein, , , , , ,
400129,16-02-2014,in Ordnung,nein,nein, , , , , ,
400129,11-03-2014,in Ordnung,nein,nein, , , , , ,
400129,22-03-2014,in Ordnung,nein,nein, , , , , ,
400130,04-01-2014,in Ordnung,nein,nein, , , , , ,
400130,19-01-2014,in Ordnung,nein,nein, , , , , ,
400130,01-02-2014,in Ordnung,nein,nein, , , , , ,
400130,16-02-2014,in Ordnung,nein,nein, , , , , ,
400130,11-03-2014,in Ordnung,nein,nein, , , , , ,
400130,18-03-2014,in Ordnung,nein,nein, , , , , ,
400130,22-03-2014,in Ordnung,nein,nein, , , , , ,
400131,04-01-2014,in Ordnung,nein,nein, , , , , ,
400131,19-01-2014,in Ordnung,nein,nein, , , , , ,
400131,01-02-2014,in Ordnung,nein,nein, , , , , ,
400131,16-02-2014,in Ordnung,nein,nein, , , , , ,
400131,01-03-2014,in Ordnung,nein,nein, , , , , ,
400131,11-03-2014,in Ordnung,nein,nein, , , , , ,
400131,18-03-2014,in Ordnung,nein,nein, , , , , ,
400131,22-03-2014,in Ordnung,nein,nein, , , , , ,
400132,04-01-2014,in Ordnung,nein,nein, , , , , ,
400132,19-01-2014,in Ordnung,nein,nein, , , , , ,
400132,01-02-2014,in Ordnung,nein,nein, , , , , ,
400132,16-02-2014,in Ordnung,nein,nein, , , , , ,
400132,01-03-2014,in Ordnung,nein,nein, , , , , ,
400132,11-03-2014,in Ordnung,nein,nein, , , , , ,
400132,18-03-2014,in Ordnung,nein,nein, , , , , ,
400132,22-03-2014,in Ordnung,nein,nein, , , , , ,
400133,04-01-2014,in Ordnung,nein,nein, , , , , ,
400133,19-01-2014,in Ordnung,nein,nein, , , , , ,
400133,01-02-2014,in Ordnung,nein,nein, , , , , ,
400133,16-02-2014,in Ordnung,nein,nein, , , , , ,
400133,01-03-2014,in Ordnung,nein,nein, , , , , ,
400133,11-03-2014,in Ordnung,nein,nein, , , , , ,
400133,18-03-2014,in Ordnung,nein,nein, , , , , ,  Maus
400133,22-03-2014,in Ordnung,nein,nein, , , , , ,
400134,19-01-2014,in Ordnung,nein,nein, , , , , ,
400134,01-02-2014,in Ordnung,nein,nein, , , , , ,
400134,16-02-2014,in Ordnung,nein,nein, , , , , ,
400134,01-03-2014,in Ordnung,nein,nein, , , , , ,
400134,11-03-2014,in Ordnung,nein,nein, , , , , ,
400134,18-03-2014,in Ordnung,nein,nein, , , , , ,
400134,22-03-2014,in Ordnung,nein,nein, , , , , ,
400135,04-01-2014,in Ordnung,nein,nein, , , , , ,
400135,19-01-2014,in Ordnung,nein,nein, , , , , ,
400135,01-02-2014,in Ordnung,nein,nein, , , , , ,
400135,16-02-2014,in Ordnung,nein,nein, , , , , ,
400135,01-03-2014,in Ordnung,nein,nein, , , , , ,
400135,11-03-2014,in Ordnung,nein,nein, , , , , ,
400135,18-03-2014,in Ordnung,nein,nein, , , , , ,
400135,22-03-2014,in Ordnung,nein,nein, , , , , ,
400137,04-01-2014,in Ordnung,nein,nein, , , , , ,
400137,19-01-2014,in Ordnung,nein,nein, , , , , ,
400137,01-02-2014,in Ordnung,nein,nein, , , , , ,
400137,16-02-2014,in Ordnung,nein,nein, , , , , ,
400137,11-03-2014,in Ordnung,nein,nein, , , , , ,
400137,22-03-2014,in Ordnung,nein,nein, , , , , ,
400138,04-01-2014,in Ordnung,nein,nein, , , , , ,
400138,19-01-2014,in Ordnung,nein,nein, , , , , ,
400138,01-02-2014,in Ordnung,nein,nein, , , , , ,
400138,16-02-2014,in Ordnung,nein,nein, , , , , ,
400138,01-03-2014,in Ordnung,nein,nein, , , , , ,
400138,11-03-2014,in Ordnung,nein,nein, , , , , ,
400138,18-03-2014,in Ordnung,nein,nein, , , , , ,
400138,22-03-2014,in Ordnung,nein,nein, , , , , ,
400140,04-01-2014,in Ordnung,nein,nein, , , , , ,
400140,19-01-2014,in Ordnung,nein,nein, , , , , ,
400140,01-02-2014,in Ordnung,nein,nein, , , , , ,
400140,16-02-2014,in Ordnung,nein,nein, , , , , ,
400140,01-03-2014,in Ordnung,nein,nein, , , , , ,
400140,11-03-2014,in Ordnung,nein,nein, , , , , ,
400140,18-03-2014,in Ordnung,nein,nein, , , , , ,
400140,22-03-2014,in Ordnung,nein,nein, , , , , ,
400141,04-01-2014,in Ordnung,nein,nein, , , , , ,
400141,19-01-2014,in Ordnung,nein,nein, , , , , ,
400141,01-02-2014,in Ordnung,nein,nein, , , , , ,
400141,16-02-2014,in Ordnung,nein,nein, , , , , ,
400141,01-03-2014,in Ordnung,nein,nein, , , , , ,
400141,11-03-2014,in Ordnung,nein,nein, , , , , ,
400141,18-03-2014,in Ordnung,nein,nein, , , , , ,
400141,22-03-2014,in Ordnung,nein,nein, , , , , ,  Fliegen
400143,19-01-2014,in Ordnung,nein,nein, , , , , ,
400143,01-02-2014,in Ordnung,nein,nein, , , , , ,
400143,16-02-2014,in Ordnung,nein,nein, , , , , ,
400143,01-03-2014,in Ordnung,nein,nein, , , , , ,
400143,11-03-2014,in Ordnung,nein,nein, , , , , ,
400143,18-03-2014,in Ordnung,nein,nein, , , , , ,
400143,22-03-2014,in Ordnung,nein,nein, , , , , ,
400144,04-01-2014,in Ordnung,nein,nein, , , , , ,
400144,19-01-2014,in Ordnung,nein,nein, , , , , ,
400144,01-02-2014,in Ordnung,nein,nein, , , , , ,
400144,16-02-2014,in Ordnung,nein,nein, , , , , ,
400144,01-03-2014,in Ordnung,nein,nein, , , , , ,
400144,11-03-2014,in Ordnung,nein,nein, , , , , ,
400144,18-03-2014,in Ordnung,nein,nein, , , , , ,
400144,22-03-2014,in Ordnung,nein,nein, , , , , ,
400145,04-01-2014,in Ordnung,nein,nein, , , , , ,
400145,19-01-2014,in Ordnung,nein,nein, , , , , ,
400145,01-02-2014,in Ordnung,nein,nein, , , , , ,
400145,16-02-2014,in Ordnung,nein,nein, , , , , ,
400145,01-03-2014,in Ordnung,nein,nein, , , , , ,
400145,11-03-2014,in Ordnung,nein,nein, , , , , ,
400145,18-03-2014,in Ordnung,nein,nein, , , , , ,
400145,22-03-2014,in Ordnung,nein,nein, , , , , ,
400190,19-01-2014,in Ordnung,nein,nein, , , , , ,
400190,01-02-2014,in Ordnung,nein,nein, , , , , ,
400190,16-02-2014,in Ordnung,nein,nein, , , , , ,
400190,02-03-2014,in Ordnung,nein,nein, , , , , ,
400190,11-03-2014,in Ordnung,nein,nein, , , , , ,
400190,19-03-2014,in Ordnung,nein,nein, , , , , ,
400190,22-03-2014,in Ordnung,nein,nein, , , , , ,
400191,04-01-2014,in Ordnung,nein,nein, , , , , ,
400191,19-01-2014,in Ordnung,nein,nein, , , , , ,
400191,01-02-2014,in Ordnung,nein,nein, , , , , ,
